row_norm,k_graph,alpha,conf_threshold,mean_macro_f1,mean_acc,mean_conf_assigned,pct_assigned
robust,30,0.1,0.6,0.13764588037586542,0.271365707408283,0.9255947348451552,0.8055152341796372
robust,30,0.1,0.7,0.13764588037586542,0.271365707408283,0.9522824606495245,0.7356438871880249
robust,30,0.1,0.8,0.13764588037586542,0.271365707408283,0.9695964421739843,0.6779608086450745
robust,30,0.2,0.5,0.14066668406275912,0.2713920350748995,0.8492852177445499,0.9490359098441793
robust,30,0.2,0.6,0.14066668406275912,0.2713920350748995,0.9091183219213453,0.796823357068353
robust,30,0.2,0.7,0.14066668406275912,0.2713920350748995,0.9370737518796465,0.7200765551616252
robust,30,0.2,0.8,0.14066668406275912,0.2713920350748995,0.9584845806581788,0.6452944488424684
robust,30,0.3,0.5,0.14166734718279939,0.27367501988007475,0.834879968128179,0.9345261642731083
robust,30,0.3,0.6,0.14166734718279939,0.27367501988007475,0.8948138212112253,0.77779040538269
robust,30,0.3,0.7,0.14166734718279939,0.27367501988007475,0.9263159097627426,0.689470691620024
robust,30,0.3,0.8,0.14166734718279939,0.27367501988007475,0.949354760941454,0.6086552738006548
robust,30,0.5,0.5,0.1371138099800153,0.2642534763265921,0.8086544318867567,0.8928346182099407
robust,30,0.5,0.6,0.1371138099800153,0.2642534763265921,0.8695538705224016,0.7254251399173833
robust,30,0.5,0.7,0.1371138099800153,0.2642534763265921,0.9045642922166665,0.6258865222055591
robust,30,0.5,0.8,0.1371138099800153,0.2642534763265921,0.9382915597445459,0.5130331533176156
robust,30,0.7,0.5,0.1364358207597912,0.2642534763265921,0.7735213614816048,0.842632074436865
robust,30,0.7,0.6,0.1364358207597912,0.2642534763265921,0.8405476501643169,0.6492544395173622
robust,30,0.7,0.7,0.1364358207597912,0.2642534763265921,0.8860167113881664,0.5241123004057213
robust,30,0.7,0.8,0.1364358207597912,0.2642534763265921,0.9329065587857265,0.392001338405839
